zl_starterkit_full,Heatpack / Tissu / Fusée éclairante,Heatpack / Tissu / Fusée éclairante,Heatpack / Rag / Flare,Heatpack / Rag / Flare,Грелка / Тряпки / Фаер,Heatpack / Chiffon / Flare,Heatpack / Chiffon / Flare,Heatpack / Chiffon / Flare,Heatpack / Chiffon / Flare,Heatpack / Chiffon / Flare,Heatpack / Chiffon / Flare,Heatpack / Chiffon / Flare,Heatpack / Pano / Sinalizador,Heatpack / Chiffon / Flare,,,,,,,,,,,
zl_starterkit_knife,Couteau de chasse,Couteau de chasse,Hunting Knife,Hunting Knife,Охотничий Нож,Hunting Knife,Hunting Knife,Hunting Knife,Hunting Knife,Hunting Knife,Hunting Knife,Hunting Knife,Faca de caça,Hunting Knife,,,,,,,,,,,
zl_starterkit_hardcore,Rien,Rien,Rien,Rien,Ничего,Rien,Rien,Rien,Rien,Rien,Rien,Rien,Nada,Rien,,,,,,,,,,,
zl_defaultVor,Près de Vorkuta,Près de Vorkuta,Près de Vorkuta,Près de Vorkuta,Près de Vorkuta,Près de Vorkuta,,,,,,,,,,,,,,,,,,,
Zl_defaultcherno,Chernorus сOast,Chernorus сOast,Chernorus сOast,Chernorus сOast,побереже чернору phote,chernorus сoast,Chernorus сoast,chernaurus,chorUrus сoast сoUrus,chorus сOast сoUrus,chorus сOast сoSoUrus,chorUrus сoast сoUrus,chorUrus сoast сoUrus,chorus сOast сoUrus,chorus сoast,cherUrus,chorus сOast сoUrus,chorus сOast сoUrus,chorus сOast сoUrus,chorus сOast сoUrus,chorus сOast сoUrus,chorus сOast сoUrus,chorus сOast сOast,,
zl_defaultSouth,Côte Sud,Côte Sud,Côte Sud,Côte Sud,Южный Берег,Côte Sud,Côte Sud,Côte Sud,Côte Sud,Côte Sud,Côte Sud,Côte Sud,Costa Sul,Côte Sud,,,,,,,,,,,
zl_defaultSouthEast,Côte sud-est,Côte sud-est,Côte sud-est,Côte sud-est,Юго-западный Берег,Côte sud-est,Côte sud-est,Côte sud-est,Côte sud-est,Côte sud-est,Côte sud-est,Côte sud-est,Costa sudeste,Côte sud-est,,,,,,,,,,,
zl_defaultEst,Côte Est,Côte Est,Côte Est,Côte Est,Восточный Берег,Côte Est,Côte Est,Côte Est,Côte Est,Côte Est,Côte Est,Côte Est,Costa Leste,Côte Est,,,,,,,,,,,
zl_spraycan_black,Spraycan Noir,Spraycan Noir,Spraycan Noir,Spraycan Noir,Аэрозольная краска черная,Spraycan Noir,Spraycan Noir,Spraycan Noir,Spraycan Noir,Spraycan Noir,Spraycan Noir,Spraycan Noir,Spray Preto,Spraycan Noir,,,,,,,,,,,
zl_spraycan_green,Vert aérosol,Vert aérosol,Vert aérosol,Vert aérosol,Vert aérosol,Vert aérosol,Vert aérosol,Vert aérosol,Vert aérosol,Vert aérosol,Vert aérosol,Vert aérosol,Vert aérosol,Vert aérosol,,,,,,,,,,,
str_zlv_civhatchback0,Volkswagen Golf II,Volkswagen Golf II,Volkswagen Golf II,Volkswagen Golf II,Volkswagen Golf II,Volkswagen Golf II,Volkswagen Golf II,Volkswagen Golf II,Volkswagen Golf II,Volkswagen Golf II,Volkswagen Golf II,Volkswagen Golf II,Volkswagen Golf II,Volkswagen Golf II,,,,,,,,,,,
str_zlv_civhatchbackdoors_codriver0,Golf II Front Right Door,Golf II Front Right Door,Pravé přední dveře Golf II,Golf II Tür vorne rechts,,Puerta derecha delantera de Golf II,Portière AVD de Golf II,Golf II 右前門,Golf II 右前のドア,Porta dianteira direita Golf II,Golf II 右前车门,,,,,,,,,,,,,,
str_zlv_civhatchbackdoors_codriver1,Porte avant droite de la Golf II à hayon. Protège le copilote à l'intérieur du véhicule.,Porte avant droite de la Golf II à hayon. Gardez le co-conducteur en sécurité à l'intérieur du véhicule.,Pravé přední dveře hatchbacku gunter 2. zajišťují bezpečnost spolujezdce uvnitř auta.,"Rechte vordertür der golf ii-kombilimousine. . Обеспечивает безопасность сменного водителя внутри автомобиля., Przednie prwe drzwi od hatchbacka Golf II. Dzięki nim drugi kierowca będzie bezpieczny.,Porte avant droite de la Golf II à hayon. Protège le copilote à l'intérieur du véhicule.,La portiera anteriore destra della due volumi Golf II. Mantiene il co-pilota al sicuro all'interno del veicolo.,Puerta derecha delantera del Golf II. Mantiene al copiloto a salvo dentro del vehículo.,Une portière avant droite pour la berline à hayon Gunter 2. Permet de protéger le passager avant.,Golf II II, Porta dianteira direita do Golf II. Mantém o copiloto seguro dentro do veículo., Golf II
str_zlv_civhatchbackdoors_driver0, Golf II Porte avant gauche, Golf II Porte avant gauche, Levé přední dveře Golf II, Golf II Tür vorne links, ,Puerta izquierda delantera de Golf II,Portière AVG de Gunter 2,Golf II 左前門,Golf II 左前のドア,Porta dianteira esquerda Golf II,Golf II 左前车门
str_zlv_civhatchbackdoors_driver1,Porte avant gauche de la Golf II à hayon. Maintient le conducteur en sécurité à l'intérieur du véhicule.,Porte avant gauche de la Golf II à hayon. Gardez le conducteur en sécurité à l'intérieur du véhicule., Levé přední dveře hatchbacku gunter 2. zajišťují bezpečnost řidiče uvnitř auta., Linke vordertür der golf ii-kombilimousine. Обеспечивает безопасность водителя внутри автомобиля.",Przednie lewe drzwi od hatchbacka Golf II. Dzięki nim kierowca będzie bezpieczny.,Porte avant gauche de la Golf II à hayon. Protège le conducteur à l'intérieur du véhicule.,La portiera anteriore sinistra della due volumi Golf II. Mantiene il pilota al sicuro all'interno del veicolo.,Puerta izquierda delantera del Golf II. Mantiene al piloto a salvo dentro del vehículo.,Une portière avant gauche pour la berline à hayon Gunter 2. Permet de protéger le conducteur.,Golf II Porta dianteira esquerda do Golf II. Mantém o motorista seguro dentro do veículo.,Golf II,,,,,,,,,,,,,,
str_zlv_civhatchbackdoors_hood0,Golf II Hood,Golf II Hood,Kapota Gunter 2,Golf II Motorhaube,Капот Golf II,Maska od Guntera 2,Golf II Hood,Cofano Golf II,Capó de Golf II,Capot de Gunter 2,Golf II 引擎蓋,Golf II ボンネット,Capô Golf II,Golf II 引擎盖,,,,,,,,,,,
str_zlv_civhatchbackdoors_hood1,Capot de la Golf II à hayon. Aide à protéger le moteur et les autres pièces sensibles de la voiture.,Capot de la Golf II à hayon. Aide à protéger le moteur et les autres pièces sensibles de la voiture.,Kapota hatchbacku Gunter 2. Chrání motor a další citlivé součásti auta.,Motorhaube der Golf II-Kombilimousine. Schützt den Motor und andere empfindliche Wagenteile.,Капот хэтчбека Golf II. Помогает защитить двигатель и другие важные детали автомобиля.,Maska od hatchbacka Golf II. Chroni silnik i inne delikatne części samochodu.,Capot de la Golf II à hayon. Aide à protéger le moteur et les autres pièces sensibles de la voiture.,Cofano della due volumi Golf II. Aiuta a proteggere il motore e altri componenti delicati dell'automobile.,Capó de Golf II. Ayuda a proteger el motor y otras parts importantes del coche.,Un capot pour la berline à hayon Gunter 2. Protège le moteur et les pièces essentielles du véhicule.,Golf II,Golf II ハ ッ チ バ ッ ク の ボ ン ネ ッ ト 。 エ ン ジ ン や そ の 他 の 繊 細 な 車 の パ ー ツ を 保 護 し て く れ る 。 Ajuda a proteger o motor e outras peças sensíveis do carro.,Golf II,,,,,,,,,,,,
str_zlv_civhatchbackdoors_rearleft0,Golf II Porte arrière gauche,Golf II Porte arrière gauche,Levé zadní dveře Golf II,Golf II Tür hinten links,Задняя левая дверь Golf II,Tylne lewe drzwi od Guntera 2,Golf II Porte arrière gauche,Portiera posteriore sinistra Golf II,Puerta izquierda trasera de Golf II,Portière ARG de Gunter 2,Golf II 左後門,Golf II 左後ろのドア,Porta traseira esquerda Golf II,Golf II 左后车门,,,,,,,,,,,
str_zlv_civhatchbackdoors_rearleft1,Porte arrière gauche de la berline Volkswagen Golf II. Maintient le passager sur le siège arrière en toute sécurité à l'intérieur du véhicule.,Porte arrière gauche de la Volkswagen Golf II à hayon. Gardez le passager dans le siège arrière en sécurité à l'intérieur du véhicule.,Levé zadní dveře hatchbacku gunter 2. zajišťují bezpečnost řidiče uvnitř auta.,"Linke hintertür der Volkswagen golf ii-kombilimousine. Volkswagen Golf II. Обеспечивает безопасность пассажиров на заднем сиденье.,Tylne lewe drzwi od hatchbacka Volkswagen Golf II. Dzięki nim pasażer z tyłu będzie bezpieczny.,Porte arrière gauche de la berline Volkswagen Golf II. Maintient le passager sur le siège arrière en toute sécurité à l'intérieur du véhicule.,La portiera posteriore sinistra della due volumi Volkswagen Golf II. Mantiene il passeggero seduto sul sedile posteriore al sicuro all'interno del veicolo.,Puerta izquierda trasera de Volkswagen Golf II. Mantiene a los pasajeros del asiento de atrás a salvo dentro del vehículo.,Une portière arrière gauche pour la berline à hayon Gunter 2. Permet de protéger le passager arrière à gauche.,Volkswagen Golf II 掀背車的左後門。使後座Portera traseira Volkswagen Golf II. Mantém o passageiro no banco de trás seguro dentro do veículo.,Volkswagen Golf II
str_zlv_civhatchbackdoors_rearright0,Volkswagen Golf II Porte arrière droite,Volkswagen Golf II Porte arrière droite,Pravé zadní dveře Volkswagen Golf II,Volkswagen Golf II Tür hinten rechts,Задняя правая дверь Volkswagen Golf II,Tylne prawe drzwi od Guntera Golf II,Volkswagen Golf II Porte arrière ,Portiera posteriore destra Volkswagen Golf II,Puerta derecha trasera de Volkswagen Golf II,Portière ARD de Gunter 2,Volkswagen Golf II 右後門,Volkswagen Golf II 右後ろのドア,Porta traseira direita Volkswagen Golf II,Volkswagen Golf II 右后车门
str_zlv_civhatchbackdoors_rearright1,Porte arrière droite de la berline Volkswagen Golf II. Maintient le passager sur le siège arrière en toute sécurité à l'intérieur du véhicule.,Porte arrière droite de la Volkswagen Golf II à hayon. Gardez le passager dans le siège arrière en sécurité dans le véhicule., Pravé zadní dveře hayon hatchbacku gunter 2. zajišťují bezpečnost cesttujícího uvnitř auta.  Volkswagen Golf II. Обеспечивает безопасность пассажиров на заднем сиденье.",Tylne prawe drzwi od hatchbacka Volkswagen Golf II. Dzięki nim pasażer z tyłu będzie bezpieczny.,Porte arrière droite de la berline Volkswagen Golf II. Maintient le passager sur le siège arrière en toute sécurité à l'intérieur du véhicule.,La portiera posteriore destra della due volumi Volkswagen Golf II. Mantiene il passeggero seduto sul sedile posteriore al sicuro all'interno del veicolo.,Puerta derecha trasera del Volkswagen Golf II. Mantiene a los pasajeros del asiento de atrás a salvo dentro del vehículo.,Une portière arrière droite pour la berline à hayon Gunter 2. Permet de protéger le passager arrière à droite.,Volkswagen Golf II 掀背車的右後門。使後座Porta traseira. Mantém o passageiro no banco de trás seguro dentro do veículo.,Volkswagen Golf II,,,,,,,,,,,,,,
